Restaurant_ID,Restaurant_Name,Country_Code,City,Address,Locality,Locality_Verbose,Longitude,Latitude,Cuisines,Average_Cost_for_two,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_text,Votes
16608864,Taste of Balingup,14,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",115.9844924000,-33.7845269000,Modern Australian,20,$,0,0,0,0,2,3.2,Average,21
13231,Le Plaisir,1,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,"Deccan Gymkhana, Pune",73.8384293765,18.5142099831,"European, Desserts",1000,Rs.,0,0,0,0,3,4.8,Excellent,2510
16613649,Vivo Bar and Grill,14,Palm Cove,"49 Williams Esplanade, Palm Cove, QLD",Palm Cove,"Palm Cove, Palm Cove",145.6707680000,-16.7480830000,"Mediterranean, Seafood",30,$,0,0,0,0,3,4.4,Very Good,381
16604370,Mad Cowes Cafe,14,Phillip Island,"4/17 The Esplanade, Cowes, VIC",Phillip Island,"Phillip Island, Phillip Island",145.2378130000,-38.4483070000,"Breakfast, Coffee and Tea, Modern Australian",20,$,0,0,0,0,2,3.7,Good,351
16643459,Consort Restaurant,37,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Consort, Consort",-110.7746994000,52.0082889000,"Chinese, Canadian",25,$,0,0,0,0,2,3.0,Average,6
18185059,Cafe Arabelle,162,Santa Rosa,"Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa, Santa Rosa",121.0570400000,14.2370820000,"Cafe, American, Italian, Filipino",800,P,0,0,0,0,3,3.6,Good,29
18385186,The Cafe Baraco,1,Ahmedabad,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5504755000,23.0443367000,"Cafe, Italian",600,Rs.,0,1,0,0,2,4.4,Very Good,317
2200000,Kesar Da Dhabha,1,Amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.8730050000,31.6243860000,North Indian,500,Rs.,0,0,0,0,2,4.1,Very Good,878
16608483,DiVine,14,Penola,"39 Church St, Penola, SA",Penola,"Penola, Penola",140.8374090000,-37.3791530000,"Cafe, Coffee and Tea, Sandwich",20,$,0,0,0,0,2,3.4,Average,19
18400530,Noah's Barn Coffeenery,94,Bandung,"Jl. Dayang Sumbi No. 2, Dago, Bandung",Dago,"Dago, Bandung",107.6127895340,-6.8870575010,"Cafe, Coffee and Tea, Western",150000,IDR,0,0,0,0,3,4.2,Very Good,22
16604911,Bridge Road Brewers,14,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth",146.6858520000,-36.3604390000,"Pizza, Bar Food",20,$,0,0,0,0,2,4.6,Excellent,237
16659169,Tokyo Sushi,37,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.1884380000,42.3976830000,"Japanese, Sushi",25,$,0,0,0,0,2,3.7,Good,176
18255631,Pier 70,14,Paynesville,"70 The Esplanade, Paynesville",Paynesville,"Paynesville, Paynesville",147.7227832000,-37.9194154000,Modern Australian,120,$,0,0,0,0,4,2.6,Average,16
17606621,HI Lite Bar & Lounge,216,Miller,"109 N Broadway Ave, Miller, SD 57362",Miller,"Miller, Miller",-98.9891000000,44.5158000000,,0,$,0,0,0,0,1,3.4,Average,11
16612028,The Belle General,14,East Ballina,"12 Shelly Beach Rd, East Ballina, NSW",East Ballina,"East Ballina, East Ballina",153.5933310000,-28.8626630000,Cafe,20,$,0,0,0,0,2,4.1,Very Good,56
17452342,Blue Orchid Thai Restaurant,216,Lincoln,"129 N 10th St, Lincoln, NE 68508",Haymarket,"Haymarket, Lincoln",-96.7072000000,40.8143000000,Thai,25,$,0,0,0,0,2,4.5,Excellent,799
16613059,Poets Cafe,14,Montville,"167 Main St, Montville, QLD",Montville,"Montville, Montville",152.8937350000,-26.6904620000,"Coffee and Tea, Modern Australian",30,$,0,0,0,0,3,2.4,Poor,193
16613507,Flaxton Gardens,14,Flaxton,"313 Flaxton Drive, Flaxton, QLD",Flaxton,"Flaxton, Flaxton",152.8771473000,-26.6521332000,"Tea, Modern Australian",30,$,0,0,0,0,3,3.5,Good,37
17557488,Burger Queen Drive In,216,Lakeview,"109 S F St, Lakeview, OR 97630",Lakeview,"Lakeview, Lakeview",-120.3458000000,42.1885000000,"Burger, Desserts, Sandwich",10,$,0,0,0,0,1,3.6,Good,41
18182702,Nonna's Pasta & Pizzeria,162,Santa Rosa,"Ground Floor, Building G, Solenad 3, Nuvali, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa, Santa Rosa",121.0565873981,14.2376789732,"Italian, Pizza",850,P,0,0,0,0,3,4.0,Very Good,72
16608864,Taste of Balingup,14,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",115.9844924000,-33.7845269000,Modern Australian,20,$,0,0,0,0,2,3.2,Average,21
13231,Le Plaisir,1,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,"Deccan Gymkhana, Pune",73.8384293765,18.5142099831,"European, Desserts",1000,Rs.,0,0,0,0,3,4.8,Excellent,2510
16613649,Vivo Bar and Grill,14,Palm Cove,"49 Williams Esplanade, Palm Cove, QLD",Palm Cove,"Palm Cove, Palm Cove",145.6707680000,-16.7480830000,"Mediterranean, Seafood",30,$,0,0,0,0,3,4.4,Very Good,381
16604370,Mad Cowes Cafe,14,Phillip Island,"4/17 The Esplanade, Cowes, VIC",Phillip Island,"Phillip Island, Phillip Island",145.2378130000,-38.4483070000,"Breakfast, Coffee and Tea, Modern Australian",20,$,0,0,0,0,2,3.7,Good,351
16643459,Consort Restaurant,37,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Consort, Consort",-110.7746994000,52.0082889000,"Chinese, Canadian",25,$,0,0,0,0,2,3.0,Average,6
18185059,Cafe Arabelle,162,Santa Rosa,"Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa, Santa Rosa",121.0570400000,14.2370820000,"Cafe, American, Italian, Filipino",800,P,0,0,0,0,3,3.6,Good,29
18385186,The Cafe Baraco,1,Ahmedabad,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5504755000,23.0443367000,"Cafe, Italian",600,Rs.,0,1,0,0,2,4.4,Very Good,317
2200000,Kesar Da Dhabha,1,Amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.8730050000,31.6243860000,North Indian,500,Rs.,0,0,0,0,2,4.1,Very Good,878
16608483,DiVine,14,Penola,"39 Church St, Penola, SA",Penola,"Penola, Penola",140.8374090000,-37.3791530000,"Cafe, Coffee and Tea, Sandwich",20,$,0,0,0,0,2,3.4,Average,19
18400530,Noah's Barn Coffeenery,94,Bandung,"Jl. Dayang Sumbi No. 2, Dago, Bandung",Dago,"Dago, Bandung",107.6127895340,-6.8870575010,"Cafe, Coffee and Tea, Western",150000,IDR,0,0,0,0,3,4.2,Very Good,22
16604911,Bridge Road Brewers,14,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth",146.6858520000,-36.3604390000,"Pizza, Bar Food",20,$,0,0,0,0,2,4.6,Excellent,237
16659169,Tokyo Sushi,37,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.1884380000,42.3976830000,"Japanese, Sushi",25,$,0,0,0,0,2,3.7,Good,176
18255631,Pier 70,14,Paynesville,"70 The Esplanade, Paynesville",Paynesville,"Paynesville, Paynesville",147.7227832000,-37.9194154000,Modern Australian,120,$,0,0,0,0,4,2.6,Average,16
17606621,HI Lite Bar & Lounge,216,Miller,"109 N Broadway Ave, Miller, SD 57362",Miller,"Miller, Miller",-98.9891000000,44.5158000000,,0,$,0,0,0,0,1,3.4,Average,11
16612028,The Belle General,14,East Ballina,"12 Shelly Beach Rd, East Ballina, NSW",East Ballina,"East Ballina, East Ballina",153.5933310000,-28.8626630000,Cafe,20,$,0,0,0,0,2,4.1,Very Good,56
17452342,Blue Orchid Thai Restaurant,216,Lincoln,"129 N 10th St, Lincoln, NE 68508",Haymarket,"Haymarket, Lincoln",-96.7072000000,40.8143000000,Thai,25,$,0,0,0,0,2,4.5,Excellent,799
16613059,Poets Cafe,14,Montville,"167 Main St, Montville, QLD",Montville,"Montville, Montville",152.8937350000,-26.6904620000,"Coffee and Tea, Modern Australian",30,$,0,0,0,0,3,2.4,Poor,193
16613507,Flaxton Gardens,14,Flaxton,"313 Flaxton Drive, Flaxton, QLD",Flaxton,"Flaxton, Flaxton",152.8771473000,-26.6521332000,"Tea, Modern Australian",30,$,0,0,0,0,3,3.5,Good,37
17557488,Burger Queen Drive In,216,Lakeview,"109 S F St, Lakeview, OR 97630",Lakeview,"Lakeview, Lakeview",-120.3458000000,42.1885000000,"Burger, Desserts, Sandwich",10,$,0,0,0,0,1,3.6,Good,41
18182702,Nonna's Pasta & Pizzeria,162,Santa Rosa,"Ground Floor, Building G, Solenad 3, Nuvali, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa, Santa Rosa",121.0565873981,14.2376789732,"Italian, Pizza",850,P,0,0,0,0,3,4.0,Very Good,72
16608864,Taste of Balingup,14,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",115.9844924000,-33.7845269000,Modern Australian,20,$,0,0,0,0,2,3.2,Average,21
13231,Le Plaisir,1,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,"Deccan Gymkhana, Pune",73.8384293765,18.5142099831,"European, Desserts",1000,Rs.,0,0,0,0,3,4.8,Excellent,2510
16613649,Vivo Bar and Grill,14,Palm Cove,"49 Williams Esplanade, Palm Cove, QLD",Palm Cove,"Palm Cove, Palm Cove",145.6707680000,-16.7480830000,"Mediterranean, Seafood",30,$,0,0,0,0,3,4.4,Very Good,381
16604370,Mad Cowes Cafe,14,Phillip Island,"4/17 The Esplanade, Cowes, VIC",Phillip Island,"Phillip Island, Phillip Island",145.2378130000,-38.4483070000,"Breakfast, Coffee and Tea, Modern Australian",20,$,0,0,0,0,2,3.7,Good,351
16643459,Consort Restaurant,37,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Consort, Consort",-110.7746994000,52.0082889000,"Chinese, Canadian",25,$,0,0,0,0,2,3.0,Average,6
18185059,Cafe Arabelle,162,Santa Rosa,"Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa, Santa Rosa",121.0570400000,14.2370820000,"Cafe, American, Italian, Filipino",800,P,0,0,0,0,3,3.6,Good,29
18385186,The Cafe Baraco,1,Ahmedabad,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5504755000,23.0443367000,"Cafe, Italian",600,Rs.,0,1,0,0,2,4.4,Very Good,317
2200000,Kesar Da Dhabha,1,Amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.8730050000,31.6243860000,North Indian,500,Rs.,0,0,0,0,2,4.1,Very Good,878
16608483,DiVine,14,Penola,"39 Church St, Penola, SA",Penola,"Penola, Penola",140.8374090000,-37.3791530000,"Cafe, Coffee and Tea, Sandwich",20,$,0,0,0,0,2,3.4,Average,19
18400530,Noah's Barn Coffeenery,94,Bandung,"Jl. Dayang Sumbi No. 2, Dago, Bandung",Dago,"Dago, Bandung",107.6127895340,-6.8870575010,"Cafe, Coffee and Tea, Western",150000,IDR,0,0,0,0,3,4.2,Very Good,22
16604911,Bridge Road Brewers,14,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth",146.6858520000,-36.3604390000,"Pizza, Bar Food",20,$,0,0,0,0,2,4.6,Excellent,237
16659169,Tokyo Sushi,37,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.1884380000,42.3976830000,"Japanese, Sushi",25,$,0,0,0,0,2,3.7,Good,176
18255631,Pier 70,14,Paynesville,"70 The Esplanade, Paynesville",Paynesville,"Paynesville, Paynesville",147.7227832000,-37.9194154000,Modern Australian,120,$,0,0,0,0,4,2.6,Average,16
17606621,HI Lite Bar & Lounge,216,Miller,"109 N Broadway Ave, Miller, SD 57362",Miller,"Miller, Miller",-98.9891000000,44.5158000000,,0,$,0,0,0,0,1,3.4,Average,11
16612028,The Belle General,14,East Ballina,"12 Shelly Beach Rd, East Ballina, NSW",East Ballina,"East Ballina, East Ballina",153.5933310000,-28.8626630000,Cafe,20,$,0,0,0,0,2,4.1,Very Good,56
17452342,Blue Orchid Thai Restaurant,216,Lincoln,"129 N 10th St, Lincoln, NE 68508",Haymarket,"Haymarket, Lincoln",-96.7072000000,40.8143000000,Thai,25,$,0,0,0,0,2,4.5,Excellent,799
16613059,Poets Cafe,14,Montville,"167 Main St, Montville, QLD",Montville,"Montville, Montville",152.8937350000,-26.6904620000,"Coffee and Tea, Modern Australian",30,$,0,0,0,0,3,2.4,Poor,193
16613507,Flaxton Gardens,14,Flaxton,"313 Flaxton Drive, Flaxton, QLD",Flaxton,"Flaxton, Flaxton",152.8771473000,-26.6521332000,"Tea, Modern Australian",30,$,0,0,0,0,3,3.5,Good,37
17557488,Burger Queen Drive In,216,Lakeview,"109 S F St, Lakeview, OR 97630",Lakeview,"Lakeview, Lakeview",-120.3458000000,42.1885000000,"Burger, Desserts, Sandwich",10,$,0,0,0,0,1,3.6,Good,41
18182702,Nonna's Pasta & Pizzeria,162,Santa Rosa,"Ground Floor, Building G, Solenad 3, Nuvali, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa, Santa Rosa",121.0565873981,14.2376789732,"Italian, Pizza",850,P,0,0,0,0,3,4.0,Very Good,72
16608864,Taste of Balingup,14,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",115.9844924000,-33.7845269000,Modern Australian,20,$,0,0,0,0,2,3.2,Average,21
13231,Le Plaisir,1,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,"Deccan Gymkhana, Pune",73.8384293765,18.5142099831,"European, Desserts",1000,Rs.,0,0,0,0,3,4.8,Excellent,2510
16613649,Vivo Bar and Grill,14,Palm Cove,"49 Williams Esplanade, Palm Cove, QLD",Palm Cove,"Palm Cove, Palm Cove",145.6707680000,-16.7480830000,"Mediterranean, Seafood",30,$,0,0,0,0,3,4.4,Very Good,381
16604370,Mad Cowes Cafe,14,Phillip Island,"4/17 The Esplanade, Cowes, VIC",Phillip Island,"Phillip Island, Phillip Island",145.2378130000,-38.4483070000,"Breakfast, Coffee and Tea, Modern Australian",20,$,0,0,0,0,2,3.7,Good,351
16643459,Consort Restaurant,37,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Consort, Consort",-110.7746994000,52.0082889000,"Chinese, Canadian",25,$,0,0,0,0,2,3.0,Average,6
18185059,Cafe Arabelle,162,Santa Rosa,"Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa, Santa Rosa",121.0570400000,14.2370820000,"Cafe, American, Italian, Filipino",800,P,0,0,0,0,3,3.6,Good,29
18385186,The Cafe Baraco,1,Ahmedabad,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5504755000,23.0443367000,"Cafe, Italian",600,Rs.,0,1,0,0,2,4.4,Very Good,317
2200000,Kesar Da Dhabha,1,Amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.8730050000,31.6243860000,North Indian,500,Rs.,0,0,0,0,2,4.1,Very Good,878
16608483,DiVine,14,Penola,"39 Church St, Penola, SA",Penola,"Penola, Penola",140.8374090000,-37.3791530000,"Cafe, Coffee and Tea, Sandwich",20,$,0,0,0,0,2,3.4,Average,19
18400530,Noah's Barn Coffeenery,94,Bandung,"Jl. Dayang Sumbi No. 2, Dago, Bandung",Dago,"Dago, Bandung",107.6127895340,-6.8870575010,"Cafe, Coffee and Tea, Western",150000,IDR,0,0,0,0,3,4.2,Very Good,22
16604911,Bridge Road Brewers,14,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth",146.6858520000,-36.3604390000,"Pizza, Bar Food",20,$,0,0,0,0,2,4.6,Excellent,237
16659169,Tokyo Sushi,37,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.1884380000,42.3976830000,"Japanese, Sushi",25,$,0,0,0,0,2,3.7,Good,176
18255631,Pier 70,14,Paynesville,"70 The Esplanade, Paynesville",Paynesville,"Paynesville, Paynesville",147.7227832000,-37.9194154000,Modern Australian,120,$,0,0,0,0,4,2.6,Average,16
17606621,HI Lite Bar & Lounge,216,Miller,"109 N Broadway Ave, Miller, SD 57362",Miller,"Miller, Miller",-98.9891000000,44.5158000000,,0,$,0,0,0,0,1,3.4,Average,11
16612028,The Belle General,14,East Ballina,"12 Shelly Beach Rd, East Ballina, NSW",East Ballina,"East Ballina, East Ballina",153.5933310000,-28.8626630000,Cafe,20,$,0,0,0,0,2,4.1,Very Good,56
17452342,Blue Orchid Thai Restaurant,216,Lincoln,"129 N 10th St, Lincoln, NE 68508",Haymarket,"Haymarket, Lincoln",-96.7072000000,40.8143000000,Thai,25,$,0,0,0,0,2,4.5,Excellent,799
16613059,Poets Cafe,14,Montville,"167 Main St, Montville, QLD",Montville,"Montville, Montville",152.8937350000,-26.6904620000,"Coffee and Tea, Modern Australian",30,$,0,0,0,0,3,2.4,Poor,193
16613507,Flaxton Gardens,14,Flaxton,"313 Flaxton Drive, Flaxton, QLD",Flaxton,"Flaxton, Flaxton",152.8771473000,-26.6521332000,"Tea, Modern Australian",30,$,0,0,0,0,3,3.5,Good,37
17557488,Burger Queen Drive In,216,Lakeview,"109 S F St, Lakeview, OR 97630",Lakeview,"Lakeview, Lakeview",-120.3458000000,42.1885000000,"Burger, Desserts, Sandwich",10,$,0,0,0,0,1,3.6,Good,41
18182702,Nonna's Pasta & Pizzeria,162,Santa Rosa,"Ground Floor, Building G, Solenad 3, Nuvali, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa, Santa Rosa",121.0565873981,14.2376789732,"Italian, Pizza",850,P,0,0,0,0,3,4.0,Very Good,72
16608864,Taste of Balingup,14,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",115.9844924000,-33.7845269000,Modern Australian,20,$,0,0,0,0,2,3.2,Average,21
13231,Le Plaisir,1,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,"Deccan Gymkhana, Pune",73.8384293765,18.5142099831,"European, Desserts",1000,Rs.,0,0,0,0,3,4.8,Excellent,2510
16613649,Vivo Bar and Grill,14,Palm Cove,"49 Williams Esplanade, Palm Cove, QLD",Palm Cove,"Palm Cove, Palm Cove",145.6707680000,-16.7480830000,"Mediterranean, Seafood",30,$,0,0,0,0,3,4.4,Very Good,381
16604370,Mad Cowes Cafe,14,Phillip Island,"4/17 The Esplanade, Cowes, VIC",Phillip Island,"Phillip Island, Phillip Island",145.2378130000,-38.4483070000,"Breakfast, Coffee and Tea, Modern Australian",20,$,0,0,0,0,2,3.7,Good,351
16643459,Consort Restaurant,37,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Consort, Consort",-110.7746994000,52.0082889000,"Chinese, Canadian",25,$,0,0,0,0,2,3.0,Average,6
18185059,Cafe Arabelle,162,Santa Rosa,"Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa, Santa Rosa",121.0570400000,14.2370820000,"Cafe, American, Italian, Filipino",800,P,0,0,0,0,3,3.6,Good,29
18385186,The Cafe Baraco,1,Ahmedabad,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5504755000,23.0443367000,"Cafe, Italian",600,Rs.,0,1,0,0,2,4.4,Very Good,317
2200000,Kesar Da Dhabha,1,Amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.8730050000,31.6243860000,North Indian,500,Rs.,0,0,0,0,2,4.1,Very Good,878
16608483,DiVine,14,Penola,"39 Church St, Penola, SA",Penola,"Penola, Penola",140.8374090000,-37.3791530000,"Cafe, Coffee and Tea, Sandwich",20,$,0,0,0,0,2,3.4,Average,19
18400530,Noah's Barn Coffeenery,94,Bandung,"Jl. Dayang Sumbi No. 2, Dago, Bandung",Dago,"Dago, Bandung",107.6127895340,-6.8870575010,"Cafe, Coffee and Tea, Western",150000,IDR,0,0,0,0,3,4.2,Very Good,22
16604911,Bridge Road Brewers,14,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth",146.6858520000,-36.3604390000,"Pizza, Bar Food",20,$,0,0,0,0,2,4.6,Excellent,237
16659169,Tokyo Sushi,37,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.1884380000,42.3976830000,"Japanese, Sushi",25,$,0,0,0,0,2,3.7,Good,176
18255631,Pier 70,14,Paynesville,"70 The Esplanade, Paynesville",Paynesville,"Paynesville, Paynesville",147.7227832000,-37.9194154000,Modern Australian,120,$,0,0,0,0,4,2.6,Average,16
17606621,HI Lite Bar & Lounge,216,Miller,"109 N Broadway Ave, Miller, SD 57362",Miller,"Miller, Miller",-98.9891000000,44.5158000000,,0,$,0,0,0,0,1,3.4,Average,11
16612028,The Belle General,14,East Ballina,"12 Shelly Beach Rd, East Ballina, NSW",East Ballina,"East Ballina, East Ballina",153.5933310000,-28.8626630000,Cafe,20,$,0,0,0,0,2,4.1,Very Good,56
